#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MFN1	SQSTM1	9606.ENSP00000420617	9606.ENSP00000374455	0	0	0	0	0.062	0	0.800	0.572	0.912
MFN1	PLAA	9606.ENSP00000420617	9606.ENSP00000380460	0	0	0	0	0.092	0.117	0	0.326	0.413
MFN1	NBR1	9606.ENSP00000420617	9606.ENSP00000411250	0	0	0	0	0.052	0	0	0.398	0.405
MFN1	PARK7	9606.ENSP00000420617	9606.ENSP00000418770	0	0	0	0	0.049	0	0	0.574	0.577
MFN1	SH3GLB1	9606.ENSP00000420617	9606.ENSP00000479919	0	0	0	0	0	0.065	0	0.432	0.446
MFN2	SIRT1	9606.ENSP00000235329	9606.ENSP00000212015	0	0	0	0	0.062	0.072	0	0.853	0.862
MFN2	XBP1	9606.ENSP00000235329	9606.ENSP00000216037	0	0	0	0	0	0	0	0.432	0.432
MFN2	PIK3C3	9606.ENSP00000235329	9606.ENSP00000262039	0	0	0	0	0.068	0.095	0	0.352	0.406
MFN2	PHF23	9606.ENSP00000235329	9606.ENSP00000322579	0	0	0	0	0	0	0	0.415	0.414
MFN2	SH3GLB1	9606.ENSP00000235329	9606.ENSP00000479919	0	0	0	0	0	0.065	0	0.400	0.415
MFN2	ZFYVE1	9606.ENSP00000235329	9606.ENSP00000450742	0	0	0	0	0.067	0	0	0.427	0.443
MFN2	PSEN1	9606.ENSP00000235329	9606.ENSP00000326366	0	0	0	0	0.062	0	0	0.437	0.450
MFN2	NBR1	9606.ENSP00000235329	9606.ENSP00000411250	0	0	0	0	0.062	0.117	0	0.398	0.458
MFN2	VPS35	9606.ENSP00000235329	9606.ENSP00000299138	0	0	0	0	0.113	0	0	0.429	0.472
MFN2	ULK1	9606.ENSP00000235329	9606.ENSP00000324560	0	0	0	0	0.069	0.077	0	0.442	0.479
MFN2	OPTN	9606.ENSP00000235329	9606.ENSP00000368022	0	0	0	0	0	0	0	0.484	0.484
MFN2	MTOR	9606.ENSP00000235329	9606.ENSP00000354558	0	0	0	0	0.161	0.095	0	0.395	0.501
MFN2	PMP22	9606.ENSP00000235329	9606.ENSP00000484631	0	0	0	0	0	0	0	0.508	0.508
MFN2	PARK7	9606.ENSP00000235329	9606.ENSP00000418770	0	0	0	0	0.049	0	0	0.565	0.569
MFN2	SNCA	9606.ENSP00000235329	9606.ENSP00000338345	0	0	0	0	0	0	0	0.590	0.590
MFN2	TOMM20	9606.ENSP00000235329	9606.ENSP00000355566	0	0	0	0	0	0	0	0.813	0.813
MFN2	SQSTM1	9606.ENSP00000235329	9606.ENSP00000374455	0	0	0	0	0.062	0.117	0.800	0.573	0.919
MFN2	PINK1	9606.ENSP00000235329	9606.ENSP00000364204	0	0	0	0	0.080	0.503	0.900	0.948	0.997
MFN2	PARK2	9606.ENSP00000235329	9606.ENSP00000355865	0	0	0	0	0.062	0.962	0.900	0.889	0.999
MTMR14	PIK3C3	9606.ENSP00000296003	9606.ENSP00000262039	0	0	0	0	0.064	0	0.650	0.378	0.778
MTMR14	WIPI1	9606.ENSP00000296003	9606.ENSP00000262139	0	0	0	0	0.049	0	0	0.541	0.545
MTMR14	PIK3C2A	9606.ENSP00000296003	9606.ENSP00000265970	0	0	0	0	0.066	0	0.650	0.082	0.674
MTMR14	TLK2	9606.ENSP00000296003	9606.ENSP00000316512	0	0	0	0	0.062	0	0	0.418	0.430
MTMR14	PIK3C2B	9606.ENSP00000296003	9606.ENSP00000356155	0	0	0	0	0.079	0	0.650	0.195	0.718
MTMR14	PIP4K2C	9606.ENSP00000296003	9606.ENSP00000347032	0	0	0	0	0.065	0	0.900	0.087	0.907
MTMR3	PIK3C3	9606.ENSP00000384651	9606.ENSP00000262039	0	0	0	0	0.063	0.124	0.650	0.474	0.828
MTMR3	WIPI1	9606.ENSP00000384651	9606.ENSP00000262139	0	0	0	0	0	0	0	0.473	0.473
MTMR3	PIK3C2A	9606.ENSP00000384651	9606.ENSP00000265970	0	0	0	0	0.063	0.204	0.650	0.206	0.765
MTMR3	PIP4K2C	9606.ENSP00000384651	9606.ENSP00000347032	0	0	0	0	0.062	0	0.900	0.071	0.905
MTMR3	MTOR	9606.ENSP00000384651	9606.ENSP00000354558	0	0	0	0	0.062	0.333	0	0.253	0.492
MTMR3	PIK3C2B	9606.ENSP00000384651	9606.ENSP00000356155	0	0	0	0	0.063	0.204	0.650	0.205	0.764
MTOR	RB1CC1	9606.ENSP00000354558	9606.ENSP00000025008	0	0	0	0	0.062	0	0.900	0.796	0.979
MTOR	SIRT1	9606.ENSP00000354558	9606.ENSP00000212015	0	0	0	0	0.062	0.518	0	0.866	0.934
MTOR	XBP1	9606.ENSP00000354558	9606.ENSP00000216037	0	0	0	0	0	0	0	0.480	0.480
MTOR	TRIB3	9606.ENSP00000354558	9606.ENSP00000217233	0	0	0	0	0.052	0.175	0	0.485	0.562
MTOR	NPRL2	9606.ENSP00000354558	9606.ENSP00000232501	0	0	0	0	0	0.589	0.900	0.643	0.984
MTOR	SIRT2	9606.ENSP00000354558	9606.ENSP00000249396	0	0	0	0	0.062	0.076	0	0.610	0.632
MTOR	SESN2	9606.ENSP00000354558	9606.ENSP00000253063	0	0	0	0	0	0.066	0.900	0.610	0.960
MTOR	PRKAB2	9606.ENSP00000354558	9606.ENSP00000254101	0	0	0	0	0.062	0.122	0.900	0.328	0.937
MTOR	PIK3C3	9606.ENSP00000354558	9606.ENSP00000262039	0	0	0	0.547	0.086	0.317	0	0.842	0.596
MTOR	WIPI1	9606.ENSP00000354558	9606.ENSP00000262139	0	0	0	0	0.064	0	0	0.550	0.561
MTOR	RHEB	9606.ENSP00000354558	9606.ENSP00000262187	0	0	0	0	0.057	0.993	0.900	0.994	0.999
MTOR	RRAGB	9606.ENSP00000354558	9606.ENSP00000262850	0	0	0	0	0.059	0.792	0.900	0.848	0.996
MTOR	PIK3CA	9606.ENSP00000354558	9606.ENSP00000263967	0	0	0	0.541	0.062	0.347	0.900	0.782	0.957
MTOR	STAT3	9606.ENSP00000354558	9606.ENSP00000264657	0	0	0	0	0.049	0.836	0.900	0.692	0.994
MTOR	TCIRG1	9606.ENSP00000354558	9606.ENSP00000265686	0	0	0	0	0.063	0.058	0.600	0.103	0.641
MTOR	TP53	9606.ENSP00000354558	9606.ENSP00000269305	0	0	0	0	0	0.469	0	0.752	0.862
MTOR	PRKAG2	9606.ENSP00000354558	9606.ENSP00000287878	0	0	0	0	0.059	0.059	0.900	0.314	0.931
MTOR	WIPI2	9606.ENSP00000354558	9606.ENSP00000288828	0	0	0	0	0.064	0.270	0	0.515	0.639
MTOR	PIK3CB	9606.ENSP00000354558	9606.ENSP00000289153	0	0	0	0.541	0.062	0.347	0.800	0.670	0.906
MTOR	TSC1	9606.ENSP00000354558	9606.ENSP00000298552	0	0	0	0	0.063	0.396	0.900	0.843	0.989
MTOR	ULK1	9606.ENSP00000354558	9606.ENSP00000324560	0	0	0	0	0.065	0.945	0.900	0.978	0.999
MTOR	STK11	9606.ENSP00000354558	9606.ENSP00000324856	0	0	0	0	0.062	0.175	0	0.762	0.799
MTOR	PSEN1	9606.ENSP00000354558	9606.ENSP00000326366	0	0	0	0	0	0.058	0	0.417	0.427
MTOR	TBK1	9606.ENSP00000354558	9606.ENSP00000329967	0	0	0	0	0.062	0.317	0	0.376	0.566
MTOR	VPS39	9606.ENSP00000354558	9606.ENSP00000335193	0	0	0	0	0.148	0.178	0	0.388	0.534
MTOR	SNCA	9606.ENSP00000354558	9606.ENSP00000338345	0	0	0	0	0	0	0	0.488	0.488
MTOR	PTK2	9606.ENSP00000354558	9606.ENSP00000341189	0	0	0	0	0.065	0.058	0	0.418	0.442
MTOR	PRKAA1	9606.ENSP00000354558	9606.ENSP00000346148	0	0	0	0	0.063	0.343	0.900	0.695	0.978
MTOR	UVRAG	9606.ENSP00000354558	9606.ENSP00000348455	0	0	0	0	0.066	0.296	0	0.594	0.710
MTOR	NEDD4	9606.ENSP00000354558	9606.ENSP00000424827	0	0	0	0	0.112	0.116	0	0.315	0.416
MTOR	PIM2	9606.ENSP00000354558	9606.ENSP00000365692	0	0	0	0	0.052	0.175	0	0.351	0.448
MTOR	TPCN1	9606.ENSP00000354558	9606.ENSP00000448083	0	0	0	0	0.074	0.281	0	0.246	0.454
MTOR	ZFYVE1	9606.ENSP00000354558	9606.ENSP00000450742	0	0	0	0	0.066	0.078	0	0.423	0.460
MTOR	RAB1A	9606.ENSP00000354558	9606.ENSP00000387286	0	0	0	0	0.061	0.318	0	0.246	0.476
MTOR	NBR1	9606.ENSP00000354558	9606.ENSP00000411250	0	0	0	0	0.062	0	0	0.496	0.507
MTOR	PARK2	9606.ENSP00000354558	9606.ENSP00000355865	0	0	0	0	0	0.270	0	0.416	0.555
MTOR	PINK1	9606.ENSP00000354558	9606.ENSP00000364204	0	0	0	0	0	0.151	0	0.524	0.578
MTOR	SMCR8	9606.ENSP00000354558	9606.ENSP00000385025	0	0	0	0	0.075	0	0	0.611	0.625
MTOR	SESN3	9606.ENSP00000354558	9606.ENSP00000441927	0	0	0	0	0	0.066	0.360	0.459	0.648
MTOR	TNFAIP3	9606.ENSP00000354558	9606.ENSP00000481570	0	0	0	0	0	0.486	0	0.413	0.685
MTOR	SRC	9606.ENSP00000354558	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0	0.663	0.692
MTOR	SQSTM1	9606.ENSP00000354558	9606.ENSP00000374455	0	0	0	0	0	0.486	0	0.781	0.882
MTOR	PRKAG3	9606.ENSP00000354558	9606.ENSP00000397133	0	0	0	0	0.059	0.059	0.900	0.215	0.921
MTOR	SESN1	9606.ENSP00000354558	9606.ENSP00000393762	0	0	0	0	0	0.066	0.900	0.515	0.950
MTOR	PRKAA2	9606.ENSP00000354558	9606.ENSP00000360290	0	0	0	0	0.063	0.343	0.900	0.701	0.979
MTOR	RRAGD	9606.ENSP00000354558	9606.ENSP00000358423	0	0	0	0	0.062	0.745	0.900	0.695	0.991
MTOR	ULK2	9606.ENSP00000354558	9606.ENSP00000378914	0	0	0	0	0.065	0.686	0.900	0.806	0.993
MTOR	RRAGC	9606.ENSP00000354558	9606.ENSP00000362092	0	0	0	0	0.073	0.972	0.900	0.875	0.999
NAMPT	SIRT1	9606.ENSP00000222553	9606.ENSP00000212015	0.074	0	0	0	0.062	0.101	0.900	0.832	0.984
NAMPT	STAT3	9606.ENSP00000222553	9606.ENSP00000264657	0	0	0	0	0.077	0	0	0.390	0.412
NAMPT	STK11	9606.ENSP00000222553	9606.ENSP00000324856	0	0	0	0	0	0	0	0.413	0.413
NAMPT	TP53	9606.ENSP00000222553	9606.ENSP00000269305	0	0	0	0	0	0	0	0.465	0.465
NAMPT	SIRT2	9606.ENSP00000222553	9606.ENSP00000249396	0.074	0	0	0	0.055	0.101	0.900	0.783	0.979
NBR1	RB1CC1	9606.ENSP00000411250	9606.ENSP00000025008	0	0	0	0	0.064	0.078	0	0.678	0.697
NBR1	STUB1	9606.ENSP00000411250	9606.ENSP00000219548	0	0	0	0	0	0.253	0	0.289	0.446
NBR1	PIK3C3	9606.ENSP00000411250	9606.ENSP00000262039	0	0	0	0	0.064	0	0	0.830	0.834
NBR1	WIPI1	9606.ENSP00000411250	9606.ENSP00000262139	0	0	0	0	0.111	0.180	0	0.592	0.676
NBR1	WIPI2	9606.ENSP00000411250	9606.ENSP00000288828	0	0	0	0	0.111	0.180	0	0.592	0.676
NBR1	WDFY3	9606.ENSP00000411250	9606.ENSP00000295888	0	0	0	0	0.064	0	0	0.742	0.748
NBR1	TOLLIP	9606.ENSP00000411250	9606.ENSP00000314733	0	0	0	0	0.063	0.270	0	0.473	0.608
NBR1	ULK1	9606.ENSP00000411250	9606.ENSP00000324560	0	0	0	0	0.148	0.056	0	0.654	0.698
NBR1	TBK1	9606.ENSP00000411250	9606.ENSP00000329967	0	0	0	0	0	0.142	0	0.516	0.567
NBR1	SNCA	9606.ENSP00000411250	9606.ENSP00000338345	0	0	0	0	0	0	0	0.403	0.403
NBR1	UVRAG	9606.ENSP00000411250	9606.ENSP00000348455	0	0	0	0	0.062	0	0	0.591	0.600
NBR1	WDR45	9606.ENSP00000411250	9606.ENSP00000348848	0	0	0	0	0.092	0	0	0.398	0.430
NBR1	TOMM20	9606.ENSP00000411250	9606.ENSP00000355566	0	0	0	0	0	0.177	0	0.405	0.490
NBR1	PARK2	9606.ENSP00000411250	9606.ENSP00000355865	0	0	0	0	0	0.097	0	0.546	0.573
NBR1	UBQLN4	9606.ENSP00000411250	9606.ENSP00000357292	0	0	0	0	0.062	0.260	0	0.232	0.420
NBR1	PINK1	9606.ENSP00000411250	9606.ENSP00000364204	0	0	0	0	0.062	0.101	0	0.673	0.700
NBR1	OPTN	9606.ENSP00000411250	9606.ENSP00000368022	0	0	0	0	0.062	0.058	0	0.849	0.855
NBR1	SQSTM1	9606.ENSP00000411250	9606.ENSP00000374455	0	0	0	0.563	0	0.904	0.600	0.979	0.977
NBR1	ULK2	9606.ENSP00000411250	9606.ENSP00000378914	0	0	0	0	0.148	0.056	0	0.494	0.558
NBR1	PLEKHM1	9606.ENSP00000411250	9606.ENSP00000389913	0	0	0	0	0.064	0.112	0	0.469	0.520
NBR1	ZFYVE1	9606.ENSP00000411250	9606.ENSP00000450742	0	0	0	0	0.062	0	0	0.567	0.577
NEDD4	STUB1	9606.ENSP00000424827	9606.ENSP00000219548	0	0	0	0	0.062	0.056	0	0.548	0.564
NEDD4	TSG101	9606.ENSP00000424827	9606.ENSP00000251968	0	0	0	0	0.063	0.270	0	0.954	0.966
NEDD4	VPS4A	9606.ENSP00000424827	9606.ENSP00000254950	0	0	0	0	0	0	0	0.577	0.577
NEDD4	TP53	9606.ENSP00000424827	9606.ENSP00000269305	0	0	0	0	0	0.058	0	0.575	0.583
NEDD4	ULK1	9606.ENSP00000424827	9606.ENSP00000324560	0	0	0	0	0.093	0.281	0	0.173	0.414
NEDD4	SNCA	9606.ENSP00000424827	9606.ENSP00000338345	0	0	0	0	0.049	0.487	0	0.396	0.679
NEDD4	RNF41	9606.ENSP00000424827	9606.ENSP00000342755	0	0	0	0	0.062	0.092	0	0.368	0.414
NEDD4	UBQLN4	9606.ENSP00000424827	9606.ENSP00000357292	0	0	0	0	0.059	0.167	0	0.308	0.410
NEDD4	USP33	9606.ENSP00000424827	9606.ENSP00000359829	0	0	0	0	0.083	0	0	0.408	0.434
NEDD4	SRC	9606.ENSP00000424827	9606.ENSP00000362680	0	0	0	0	0.051	0.298	0	0.439	0.594
NEDD4	SQSTM1	9606.ENSP00000424827	9606.ENSP00000374455	0	0	0	0	0.049	0.270	0	0.284	0.459
NEDD4	PARK7	9606.ENSP00000424827	9606.ENSP00000418770	0	0	0	0	0.062	0.274	0	0.203	0.409
NEDD4	USP10	9606.ENSP00000424827	9606.ENSP00000457411	0	0	0	0	0.063	0.183	0	0.296	0.415
NEDD4	SUPT5H	9606.ENSP00000424827	9606.ENSP00000470252	0	0	0	0	0.064	0.096	0	0.619	0.650
NHLRC1	STUB1	9606.ENSP00000345464	9606.ENSP00000219548	0	0	0	0	0.052	0.486	0	0.884	0.938
NPC1	RRAGC	9606.ENSP00000269228	9606.ENSP00000362092	0	0	0	0	0.064	0	0	0.428	0.443
NPRL2	TSC1	9606.ENSP00000232501	9606.ENSP00000298552	0	0	0	0	0	0	0	0.414	0.414
NPRL2	PIK3CA	9606.ENSP00000232501	9606.ENSP00000263967	0	0	0	0	0	0.184	0	0.370	0.464
NPRL2	VPS39	9606.ENSP00000232501	9606.ENSP00000335193	0	0	0	0	0.064	0	0	0.452	0.465
NPRL2	SESN3	9606.ENSP00000232501	9606.ENSP00000441927	0	0	0	0	0	0	0	0.628	0.628
NPRL2	SESN1	9606.ENSP00000232501	9606.ENSP00000393762	0	0	0	0	0	0	0.600	0.648	0.853
NPRL2	SESN2	9606.ENSP00000232501	9606.ENSP00000253063	0	0	0	0	0	0.270	0.600	0.687	0.900
NPRL2	TCIRG1	9606.ENSP00000232501	9606.ENSP00000265686	0	0	0	0	0	0	0.900	0.058	0.901
NPRL2	RHEB	9606.ENSP00000232501	9606.ENSP00000262187	0	0	0	0	0	0	0.900	0.723	0.971
NPRL2	RRAGD	9606.ENSP00000232501	9606.ENSP00000358423	0	0	0	0	0.060	0.375	0.900	0.808	0.987
NPRL2	RRAGB	9606.ENSP00000232501	9606.ENSP00000262850	0	0	0	0	0.063	0.646	0.900	0.846	0.994
NPRL2	RRAGC	9606.ENSP00000232501	9606.ENSP00000362092	0	0	0	0	0.060	0.869	0.900	0.810	0.997
NRBF2	RB1CC1	9606.ENSP00000277746	9606.ENSP00000025008	0	0	0	0	0.076	0.270	0.800	0.452	0.916
NRBF2	PIK3C3	9606.ENSP00000277746	9606.ENSP00000262039	0	0	0	0	0.062	0.871	0.800	0.900	0.997
NRBF2	WIPI2	9606.ENSP00000277746	9606.ENSP00000288828	0	0	0	0	0	0	0	0.426	0.426
NRBF2	SOGA3	9606.ENSP00000277746	9606.ENSP00000434570	0	0	0	0	0	0.454	0	0	0.454
NRBF2	SCOC	9606.ENSP00000277746	9606.ENSP00000477352	0	0	0	0	0	0.129	0	0.448	0.499
NRBF2	ULK2	9606.ENSP00000277746	9606.ENSP00000378914	0	0	0	0	0	0	0.600	0.218	0.673
NRBF2	UVRAG	9606.ENSP00000277746	9606.ENSP00000348455	0	0	0	0	0	0	0	0.738	0.738
NRBF2	ULK1	9606.ENSP00000277746	9606.ENSP00000324560	0	0	0	0	0	0.286	0.600	0.392	0.811
NUPR1	TRIB3	9606.ENSP00000379003	9606.ENSP00000217233	0	0	0	0	0	0	0	0.439	0.439
NUPR1	TP53	9606.ENSP00000379003	9606.ENSP00000269305	0	0	0	0	0	0	0	0.775	0.775
NUPR1	TP53INP1	9606.ENSP00000379003	9606.ENSP00000344215	0	0	0	0	0	0	0	0.764	0.764
OPTN	RB1CC1	9606.ENSP00000368022	9606.ENSP00000025008	0	0	0	0	0	0.131	0	0.573	0.613
OPTN	TBC1D17	9606.ENSP00000368022	9606.ENSP00000221543	0	0	0	0	0.062	0.672	0.600	0.883	0.983
OPTN	PIK3C3	9606.ENSP00000368022	9606.ENSP00000262039	0	0	0	0	0	0	0	0.556	0.556
OPTN	WIPI1	9606.ENSP00000368022	9606.ENSP00000262139	0	0	0	0	0	0	0	0.541	0.541
OPTN	WIPI2	9606.ENSP00000368022	9606.ENSP00000288828	0	0	0	0	0	0.415	0	0.513	0.703
OPTN	WDFY3	9606.ENSP00000368022	9606.ENSP00000295888	0	0	0	0	0	0.063	0	0.556	0.567
OPTN	TOLLIP	9606.ENSP00000368022	9606.ENSP00000314733	0	0	0	0	0	0	0	0.432	0.432
OPTN	ULK1	9606.ENSP00000368022	9606.ENSP00000324560	0	0	0	0	0	0.131	0	0.525	0.569
OPTN	TBK1	9606.ENSP00000368022	9606.ENSP00000329967	0	0	0	0	0	0.979	0.800	0.990	0.999
OPTN	SNCA	9606.ENSP00000368022	9606.ENSP00000338345	0	0	0	0	0	0	0	0.469	0.469
OPTN	UVRAG	9606.ENSP00000368022	9606.ENSP00000348455	0	0	0	0	0	0	0	0.416	0.416
OPTN	TOMM20	9606.ENSP00000368022	9606.ENSP00000355566	0	0	0	0	0	0.131	0	0.471	0.521
OPTN	PARK2	9606.ENSP00000368022	9606.ENSP00000355865	0	0	0	0	0	0.389	0	0.759	0.847
OPTN	UBQLN4	9606.ENSP00000368022	9606.ENSP00000357292	0	0	0	0	0.062	0	0	0.412	0.425
OPTN	RAB39B	9606.ENSP00000368022	9606.ENSP00000358466	0	0	0	0	0	0.056	0	0.394	0.403
OPTN	PINK1	9606.ENSP00000368022	9606.ENSP00000364204	0	0	0	0	0.064	0	0	0.924	0.926
OPTN	PLEKHM1	9606.ENSP00000368022	9606.ENSP00000389913	0	0	0	0	0	0	0	0.415	0.414
OPTN	TNFAIP3	9606.ENSP00000368022	9606.ENSP00000481570	0	0	0	0	0	0.192	0	0.326	0.432
OPTN	SMCR8	9606.ENSP00000368022	9606.ENSP00000385025	0	0	0	0	0	0	0	0.529	0.529
OPTN	ZFYVE1	9606.ENSP00000368022	9606.ENSP00000450742	0	0	0	0	0.062	0.131	0	0.564	0.613
OPTN	RAB1A	9606.ENSP00000368022	9606.ENSP00000387286	0	0	0	0	0	0	0	0.834	0.834
OPTN	SQSTM1	9606.ENSP00000368022	9606.ENSP00000374455	0	0	0	0	0.083	0.436	0	0.960	0.978
PARK2	RB1CC1	9606.ENSP00000355865	9606.ENSP00000025008	0	0	0	0	0	0	0	0.421	0.421
PARK2	SIRT1	9606.ENSP00000355865	9606.ENSP00000212015	0	0	0	0	0	0	0	0.479	0.479
PARK2	STUB1	9606.ENSP00000355865	9606.ENSP00000219548	0	0	0	0	0.062	0.743	0	0.904	0.975
PARK2	PIK3C3	9606.ENSP00000355865	9606.ENSP00000262039	0	0	0	0	0	0.270	0	0.589	0.688
PARK2	WIPI1	9606.ENSP00000355865	9606.ENSP00000262139	0	0	0	0	0.062	0	0	0.393	0.406
PARK2	TP53	9606.ENSP00000355865	9606.ENSP00000269305	0	0	0	0	0	0.345	0	0.508	0.664
PARK2	UCHL1	9606.ENSP00000355865	9606.ENSP00000284440	0	0	0	0	0	0.345	0	0.735	0.819
PARK2	VPS35	9606.ENSP00000355865	9606.ENSP00000299138	0	0	0	0	0	0.352	0	0.855	0.902
PARK2	ULK1	9606.ENSP00000355865	9606.ENSP00000324560	0	0	0	0	0	0.145	0	0.521	0.573
PARK2	PSEN1	9606.ENSP00000355865	9606.ENSP00000326366	0	0	0	0	0	0	0	0.610	0.610
PARK2	TBK1	9606.ENSP00000355865	9606.ENSP00000329967	0	0	0	0	0	0.285	0	0.394	0.549
PARK2	SNCA	9606.ENSP00000355865	9606.ENSP00000338345	0	0	0	0	0	0.872	0.900	0.965	0.999
PARK2	RNF41	9606.ENSP00000355865	9606.ENSP00000342755	0	0	0	0	0	0.542	0	0.487	0.755
PARK2	TOMM20	9606.ENSP00000355865	9606.ENSP00000355566	0	0	0	0	0	0	0	0.715	0.715
PARK2	RAB39B	9606.ENSP00000355865	9606.ENSP00000358466	0	0	0	0	0	0.102	0	0.375	0.415
PARK2	ULK2	9606.ENSP00000355865	9606.ENSP00000378914	0	0	0	0	0	0.145	0	0.359	0.428
PARK2	PMP22	9606.ENSP00000355865	9606.ENSP00000484631	0	0	0	0	0	0	0	0.476	0.476
PARK2	SQSTM1	9606.ENSP00000355865	9606.ENSP00000374455	0	0	0	0	0	0.768	0.650	0.759	0.978
PARK2	PARK7	9606.ENSP00000355865	9606.ENSP00000418770	0	0	0	0	0	0.835	0.600	0.995	0.999
PARK2	PINK1	9606.ENSP00000355865	9606.ENSP00000364204	0	0	0	0	0	0.994	0.800	0.995	0.999
PARK7	SIRT1	9606.ENSP00000418770	9606.ENSP00000212015	0.056	0	0	0	0	0	0	0.393	0.403
PARK7	STUB1	9606.ENSP00000418770	9606.ENSP00000219548	0	0	0	0	0.076	0.270	0	0.485	0.623
PARK7	TSG101	9606.ENSP00000418770	9606.ENSP00000251968	0	0	0	0	0.146	0	0.900	0.101	0.916
PARK7	TP53	9606.ENSP00000418770	9606.ENSP00000269305	0	0	0	0	0	0.501	0	0.878	0.936
PARK7	UCHL1	9606.ENSP00000418770	9606.ENSP00000284440	0	0	0	0	0.062	0.115	0	0.791	0.811
PARK7	VPS35	9606.ENSP00000418770	9606.ENSP00000299138	0	0	0	0	0.124	0	0	0.829	0.843
PARK7	VPS37C	9606.ENSP00000418770	9606.ENSP00000301765	0	0	0	0	0	0	0.900	0.067	0.902
PARK7	VPS37A	9606.ENSP00000418770	9606.ENSP00000318629	0	0	0	0	0.084	0	0.900	0.049	0.905
PARK7	VPS37D	9606.ENSP00000418770	9606.ENSP00000320416	0	0	0	0	0	0	0.900	0.049	0.900
PARK7	PSEN1	9606.ENSP00000418770	9606.ENSP00000326366	0	0	0	0	0.045	0	0	0.538	0.540
PARK7	SNCA	9606.ENSP00000418770	9606.ENSP00000338345	0	0	0	0	0	0.683	0.900	0.968	0.998
PARK7	TOMM20	9606.ENSP00000418770	9606.ENSP00000355566	0	0	0	0	0.112	0	0	0.491	0.529
PARK7	RAB39B	9606.ENSP00000418770	9606.ENSP00000358466	0	0	0	0	0	0.144	0	0.395	0.460
PARK7	PINK1	9606.ENSP00000418770	9606.ENSP00000364204	0	0	0	0	0.062	0.539	0	0.994	0.997
PARK7	SQSTM1	9606.ENSP00000418770	9606.ENSP00000374455	0	0	0	0	0.065	0.270	0	0.470	0.606
PIK3C2A	PIK3C3	9606.ENSP00000265970	9606.ENSP00000262039	0	0	0	0.617	0.059	0	0.600	0.720	0.714
PIK3C2A	VAMP8	9606.ENSP00000265970	9606.ENSP00000263864	0	0	0	0	0	0.058	0.600	0.054	0.612
PIK3C2A	PIK3CA	9606.ENSP00000265970	9606.ENSP00000263967	0	0	0	0.721	0.063	0.105	0.540	0.549	0.642
PIK3C2A	PIK3CB	9606.ENSP00000265970	9606.ENSP00000289153	0	0	0	0.708	0.096	0.122	0.540	0.636	0.675
PIK3C2A	PIK3C2B	9606.ENSP00000265970	9606.ENSP00000356155	0	0	0	0.919	0.074	0	0.800	0.854	0.820
PIK3C2B	PIK3C3	9606.ENSP00000356155	9606.ENSP00000262039	0	0	0	0.612	0.055	0	0.540	0.744	0.675
PIK3C2B	PIK3CA	9606.ENSP00000356155	9606.ENSP00000263967	0	0	0	0.724	0.062	0.105	0.900	0.689	0.925
PIK3C2B	PIK3CB	9606.ENSP00000356155	9606.ENSP00000289153	0	0	0	0.701	0.062	0.122	0.540	0.672	0.669
PIK3C2B	PIP4K2C	9606.ENSP00000356155	9606.ENSP00000347032	0	0	0	0	0.063	0.120	0	0.337	0.405
PIK3C3	RB1CC1	9606.ENSP00000262039	9606.ENSP00000025008	0	0	0	0	0.062	0	0.900	0.943	0.994
PIK3C3	SIRT1	9606.ENSP00000262039	9606.ENSP00000212015	0	0	0	0	0.063	0.076	0	0.375	0.411
PIK3C3	VPS18	9606.ENSP00000262039	9606.ENSP00000220509	0	0	0	0	0.146	0.139	0	0.749	0.800
PIK3C3	SIRT2	9606.ENSP00000262039	9606.ENSP00000249396	0	0	0	0	0.062	0.076	0	0.474	0.504
PIK3C3	TSG101	9606.ENSP00000262039	9606.ENSP00000251968	0	0	0	0	0.062	0	0	0.498	0.510
PIK3C3	PRKAB2	9606.ENSP00000262039	9606.ENSP00000254101	0	0	0	0	0.063	0.137	0.900	0.160	0.923
PIK3C3	VPS41	9606.ENSP00000262039	9606.ENSP00000309457	0	0	0	0	0.220	0.067	0	0.244	0.401
PIK3C3	PIP4K2C	9606.ENSP00000262039	9606.ENSP00000347032	0	0	0	0	0.063	0.120	0	0.334	0.403
PIK3C3	SRC	9606.ENSP00000262039	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0	0.355	0.411
PIK3C3	PLEKHM1	9606.ENSP00000262039	9606.ENSP00000389913	0	0	0	0	0.049	0	0	0.416	0.420
PIK3C3	RAB1A	9606.ENSP00000262039	9606.ENSP00000387286	0	0	0	0	0.061	0.102	0	0.369	0.422
PIK3C3	TBK1	9606.ENSP00000262039	9606.ENSP00000329967	0	0	0	0	0.066	0.104	0	0.373	0.430
PIK3C3	TP53	9606.ENSP00000262039	9606.ENSP00000269305	0	0	0	0	0	0.056	0	0.459	0.467
PIK3C3	RRAGD	9606.ENSP00000262039	9606.ENSP00000358423	0	0	0	0	0	0.183	0	0.388	0.478
PIK3C3	TSC1	9606.ENSP00000262039	9606.ENSP00000298552	0	0	0	0	0.065	0.155	0	0.404	0.489
